track_name,element,album_name,lyric,line,artist
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,But you should've known that this was gonna end in tears,24,Bring Me The Horizon
Kool-Aid,Post-Chorus: Lucy Landry,POST HUMAN: NeX GEn,"Oh, oh-oh, oh-oh, oh-oh",25,Bring Me The Horizon
Kool-Aid,Bridge: Oli Sykes,POST HUMAN: NeX GEn,"I got my hands around your throat, I love the way you choke",26,Bring Me The Horizon
Kool-Aid,Bridge: Oli Sykes,POST HUMAN: NeX GEn,"'Cause I am yours and you are mine, I'll never let you go",27,Bring Me The Horizon
Kool-Aid,Bridge: Oli Sykes,POST HUMAN: NeX GEn,"My hands around your throat, I love the way you choke",28,Bring Me The Horizon
Kool-Aid,Bridge: Oli Sykes,POST HUMAN: NeX GEn,"'Cause I am yours and you are mine, I'll never let you go",29,Bring Me The Horizon
Kool-Aid,Breakdown: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,(Hey! Hey! Hey! Hey! Hey! Hey!),30,Bring Me The Horizon
Kool-Aid,Breakdown: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,I'll never let you go,31,Bring Me The Horizon
Kool-Aid,Breakdown: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,(Hey! Hey! Hey! Hey! Hey! Hey!),32,Bring Me The Horizon
Kool-Aid,Breakdown: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,Get the fuck up,33,Bring Me The Horizon
Kool-Aid,Breakdown: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,Yeah!,34,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"'Cause you got a taste now, drank the Kool-Aid by the jug",35,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"So suffer your fate, oh, come here and give me a hug",36,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"Nobody loves you like I love you, oh, my dear (Oh, oh-oh)",37,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"But you should've known, you should've known",38,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,But you should've known that this was gonna end in tears,39,Bring Me The Horizon
Kool-Aid,Outro: Oli Sykes,POST HUMAN: NeX GEn,You should've known,40,Bring Me The Horizon
Kool-Aid,Segue: Oli Sykes,POST HUMAN: NeX GEn,What if it's like,41,Bring Me The Horizon
Kool-Aid,Segue: Oli Sykes,POST HUMAN: NeX GEn,"La, la-la-la, la-la-la",42,Bring Me The Horizon
Kool-Aid,Segue: Oli Sykes,POST HUMAN: NeX GEn,"La, la-la-la, la-la-la, la-la-la?",43,Bring Me The Horizon
Kool-Aid,Segue: Oli Sykes,POST HUMAN: NeX GEn,"Oh, I forgot somethin'",44,Bring Me The Horizon
Kool-Aid,Segue: Oli Sykes,POST HUMAN: NeX GEn,"La-la-la, la-la-la, la-la-la, la, yeah",45,Bring Me The Horizon
Kool-Aid,Segue: Oli Sykes,POST HUMAN: NeX GEn,La-la-la,46,Bring Me The Horizon
Kool-Aid,Segue: Oli Sykes,POST HUMAN: NeX GEn,That this was gonna end in tears,47,Bring Me The Horizon
Kool-Aid,Segue: Oli Sykes,POST HUMAN: NeX GEn,Or some shit like that,48,Bring Me The Horizon
YOUtopia,Verse 1,POST HUMAN: NeX GEn,There's a place I wanna take you,1,Bring Me The Horizon
YOUtopia,Verse 1,POST HUMAN: NeX GEn,But I'm not quite there myself yet,2,Bring Me The Horizon
YOUtopia,Verse 1,POST HUMAN: NeX GEn,(Doo-doo-doo-doo-doo),3,Bring Me The Horizon
YOUtopia,Verse 1,POST HUMAN: NeX GEn,I'm getting better but there's still days,4,Bring Me The Horizon
YOUtopia,Verse 1,POST HUMAN: NeX GEn,Where I wish that I was someone else,5,Bring Me The Horizon
YOUtopia,Verse 1,POST HUMAN: NeX GEn,But I know,6,Bring Me The Horizon
YOUtopia,Pre-Chorus,POST HUMAN: NeX GEn,"There is a home, somewhere",7,Bring Me The Horizon
YOUtopia,Pre-Chorus,POST HUMAN: NeX GEn,Beyond my bones,8,Bring Me The Horizon
YOUtopia,Pre-Chorus,POST HUMAN: NeX GEn,And I'm just too terrified,9,Bring Me The Horizon
YOUtopia,Pre-Chorus,POST HUMAN: NeX GEn,To dive inside,10,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,Soul like a cemetery,11,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,"Hard to ignore, we're sick to the core",12,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,A world's been buried,13,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,"Whеre love is the law, a youtopia",14,Bring Me The Horizon
YOUtopia,Post-Chorus,POST HUMAN: NeX GEn,(Scrеam),15,Bring Me The Horizon
YOUtopia,Verse 2,POST HUMAN: NeX GEn,Golden raspberry,16,Bring Me The Horizon
YOUtopia,Verse 2,POST HUMAN: NeX GEn,For the performance in your head,17,Bring Me The Horizon
YOUtopia,Verse 2,POST HUMAN: NeX GEn,(Doo-doo-doo-doo-doo),18,Bring Me The Horizon
YOUtopia,Verse 2,POST HUMAN: NeX GEn,Stop pushing daisies,19,Bring Me The Horizon
YOUtopia,Verse 2,POST HUMAN: NeX GEn,No one wants flowers when they're dead,20,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,Soul like a cemetery,21,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,"Hard to ignore, we're sick to the core",22,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,A world's been buried,23,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,"Where love is the law, a youtopia",24,Bring Me The Horizon
YOUtopia,"Bridge: Oli Sykes, Oli Sykes & Dan Lancaster",POST HUMAN: NeX GEn,"(There is a home) There is a home, ah-ah-ah",25,Bring Me The Horizon
YOUtopia,"Bridge: Oli Sykes, Oli Sykes & Dan Lancaster",POST HUMAN: NeX GEn,(Beyond our bones) Beyond our bones,26,Bring Me The Horizon
YOUtopia,"Bridge: Oli Sykes, Oli Sykes & Dan Lancaster",POST HUMAN: NeX GEn,So connect to the Divine,27,Bring Me The Horizon
YOUtopia,"Bridge: Oli Sykes, Oli Sykes & Dan Lancaster",POST HUMAN: NeX GEn,"It's okay to cry, yeah",28,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,Soul like a cemetery,29,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,"Hard to ignore, we're sick to the core",30,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,A world's been buried,31,Bring Me The Horizon
YOUtopia,Chorus,POST HUMAN: NeX GEn,Where love is the law,32,Bring Me The Horizon
YOUtopia,Post-Chorus,POST HUMAN: NeX GEn,A youtopia (There's a place I wanna take you),33,Bring Me The Horizon
YOUtopia,Post-Chorus,POST HUMAN: NeX GEn,A youtopia (There's a place I wanna take you),34,Bring Me The Horizon
YOUtopia,Post-Chorus,POST HUMAN: NeX GEn,A youtopia (There's a place I wanna take you),35,Bring Me The Horizon
YOUtopia,Post-Chorus,POST HUMAN: NeX GEn,"Where love is the law, a youtopia",36,Bring Me The Horizon
YOUtopia,Outro,POST HUMAN: NeX GEn,What was it like?,37,Bring Me The Horizon
YOUtopia,Outro,POST HUMAN: NeX GEn,It's like I walked into a dream,38,Bring Me The Horizon
YOUtopia,Outro,POST HUMAN: NeX GEn,And stepped out of the coma,39,Bring Me The Horizon
LosT,Verse 1,POST HUMAN: NeX GEn,Watching Evangelion with a big fat slug of ketamine,1,Bring Me The Horizon
LosT,Verse 1,POST HUMAN: NeX GEn,"I lost the plot a little while ago, oh-oh",2,Bring Me The Horizon
LosT,Verse 1,POST HUMAN: NeX GEn,"My dog just died, my friends hate me",3,Bring Me The Horizon
LosT,Verse 1,POST HUMAN: NeX GEn,"I saw myself on MTV, and my ego is not my amigo (Yeah, yeah)",4,Bring Me The Horizon
LosT,Pre-Chorus,POST HUMAN: NeX GEn,"Oh, maybe I don't belong on this planet",5,Bring Me The Horizon
LosT,Pre-Chorus,POST HUMAN: NeX GEn,Red crescent moons all over my hands,6,Bring Me The Horizon
LosT,Pre-Chorus,POST HUMAN: NeX GEn,"It's too much to take, I can't understand it",7,Bring Me The Horizon
LosT,Pre-Chorus,POST HUMAN: NeX GEn,Someone tell me,8,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,Why am I this way?,9,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,"Stupid medicine, not doin' anything",10,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,What the hell is fucking wrong with me?,11,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,"I guess there's no remedy, I'm so terribly lost",12,Bring Me The Horizon
LosT,Verse 2,POST HUMAN: NeX GEn,"Imaginary enemies, suicidal tendеncies",13,Bring Me The Horizon
LosT,Verse 2,POST HUMAN: NeX GEn,"Serotonin's proper on its arsе, oh-oh",14,Bring Me The Horizon
LosT,Verse 2,POST HUMAN: NeX GEn,"I used to go to therapy, but the doctor tried to section me",15,Bring Me The Horizon
LosT,Verse 2,POST HUMAN: NeX GEn,The next time that I open up to someone will be my autopsy,16,Bring Me The Horizon
LosT,Verse 2,POST HUMAN: NeX GEn,Because,17,Bring Me The Horizon
LosT,Pre-Chorus,POST HUMAN: NeX GEn,I don't think I belong on this planet,18,Bring Me The Horizon
LosT,Pre-Chorus,POST HUMAN: NeX GEn,Red crescent moons all over my hands,19,Bring Me The Horizon
LosT,Pre-Chorus,POST HUMAN: NeX GEn,"It's too much to take, I can't fucking stand it",20,Bring Me The Horizon
LosT,Pre-Chorus,POST HUMAN: NeX GEn,Someone tell me,21,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,Why am I this way?,22,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,"Stupid medicine, not doin' anything",23,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,What the hell is fucking wrong with me?,24,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,"I guess there's no remedy, own worst enemy",25,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,I'm so terribly lost,26,Bring Me The Horizon
LosT,Bridge,POST HUMAN: NeX GEn,If I keep this up,27,Bring Me The Horizon
LosT,Bridge,POST HUMAN: NeX GEn,I think I'm gonna break down,28,Bring Me The Horizon
LosT,Bridge,POST HUMAN: NeX GEn,If I keep this up,29,Bring Me The Horizon
LosT,Bridge,POST HUMAN: NeX GEn,I think I'm gonna break down,30,Bring Me The Horizon
LosT,Breakdown,POST HUMAN: NeX GEn,Oh my God,31,Bring Me The Horizon
LosT,Breakdown,POST HUMAN: NeX GEn,I think I'm gonna break down,32,Bring Me The Horizon
LosT,Breakdown,POST HUMAN: NeX GEn,Oh my God,33,Bring Me The Horizon
LosT,Breakdown,POST HUMAN: NeX GEn,I think I'm gonna break down,34,Bring Me The Horizon
LosT,Breakdown,POST HUMAN: NeX GEn,(Woah-oh-oh-oh),35,Bring Me The Horizon
LosT,Breakdown,POST HUMAN: NeX GEn,I think I'm gonna break down,36,Bring Me The Horizon
LosT,Breakdown,POST HUMAN: NeX GEn,(Woah-oh-oh-oh),37,Bring Me The Horizon
LosT,Breakdown,POST HUMAN: NeX GEn,Someone tell me,38,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,Why am I this way?,39,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,"Stupid medicine, not doin' anything",40,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,What the hell is fucking wrong with me?,41,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,"I guess there's no remedy, I'm so terribly lost",42,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,Why am I this way?,43,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,"Stupid medicine, not doin' anything",44,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,What the hell is fucking wrong with me?,45,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,"I guess there's no remedy, own worst enemy",46,Bring Me The Horizon
LosT,Chorus,POST HUMAN: NeX GEn,I'm so terribly lost,47,Bring Me The Horizon
liMOusIne,Intro: Oli Sykes,POST HUMAN: NeX GEn,"Drag me down some more, get me low like a basement",1,Bring Me The Horizon
liMOusIne,Intro: Oli Sykes,POST HUMAN: NeX GEn,I hope that you wrote all your songs for me,2,Bring Me The Horizon
liMOusIne,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,"On my last nerve, burnt out all my veins",3,Bring Me The Horizon
liMOusIne,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,Blue angels tryna sacrifice the shame,4,Bring Me The Horizon
liMOusIne,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,Soul crushin' goin' back around the turn again,5,Bring Me The Horizon
liMOusIne,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,Cut my teeth on a diamond till it's rough,6,Bring Me The Horizon
liMOusIne,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,Feelin' good but it's never good enough,7,Bring Me The Horizon
liMOusIne,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,Got a bellyache crawlin' in my guts again,8,Bring Me The Horizon
liMOusIne,Pre-Chorus: Oli Sykes,POST HUMAN: NeX GEn,Come closer,9,Bring Me The Horizon
liMOusIne,Pre-Chorus: Oli Sykes,POST HUMAN: NeX GEn,I'll swallow the bile for you,10,Bring Me The Horizon
liMOusIne,Pre-Chorus: Oli Sykes,POST HUMAN: NeX GEn,Don't want closure,11,Bring Me The Horizon
liMOusIne,Pre-Chorus: Oli Sykes,POST HUMAN: NeX GEn,"I'll stitch myself up alone, oh, no, ah",12,Bring Me The Horizon
liMOusIne,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"Drag me down some more, get me low like a basement",13,Bring Me The Horizon
liMOusIne,Chorus: Oli Sykes,POST HUMAN: NeX GEn,I hope that you wrote all your songs for mе,14,Bring Me The Horizon
liMOusIne,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"Kiss the ground I walk, I'm a fool for you",15,Bring Me The Horizon
liMOusIne,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"In a rut, belted up in thе limousine",16,Bring Me The Horizon
liMOusIne,Verse 2: AURORA,POST HUMAN: NeX GEn,"Hop inside, take a ride to the top (Ah-ah-ah)",17,Bring Me The Horizon
liMOusIne,Verse 2: AURORA,POST HUMAN: NeX GEn,"We can brake, but we're never gonna stop",18,Bring Me The Horizon
liMOusIne,Verse 2: AURORA,POST HUMAN: NeX GEn,"Got a death wish tuggin' on my sleeves again, yeah",19,Bring Me The Horizon
liMOusIne,"Pre-Chorus: Oli Sykes & AURORA, Oli Sykes",POST HUMAN: NeX GEn,Roll over,20,Bring Me The Horizon
liMOusIne,"Pre-Chorus: Oli Sykes & AURORA, Oli Sykes",POST HUMAN: NeX GEn,I'll tickle that spot for you,21,Bring Me The Horizon
liMOusIne,"Pre-Chorus: Oli Sykes & AURORA, Oli Sykes",POST HUMAN: NeX GEn,It's not over,22,Bring Me The Horizon
liMOusIne,"Pre-Chorus: Oli Sykes & AURORA, Oli Sykes",POST HUMAN: NeX GEn,Didn't want to let go (Drag me down),23,Bring Me The Horizon
liMOusIne,Chorus: Oli Sykes & AURORA,POST HUMAN: NeX GEn,"Drag me down some more, get me low like a basement",24,Bring Me The Horizon
liMOusIne,Chorus: Oli Sykes & AURORA,POST HUMAN: NeX GEn,I hope that you wrote all your songs for me,25,Bring Me The Horizon
liMOusIne,Chorus: Oli Sykes & AURORA,POST HUMAN: NeX GEn,"Kiss the ground I walk, I'm a fool for you",26,Bring Me The Horizon
liMOusIne,Chorus: Oli Sykes & AURORA,POST HUMAN: NeX GEn,"In a rut, belted up in the limousine",27,Bring Me The Horizon
liMOusIne,"Bridge: Oli Sykes & AURORA, AURORA",POST HUMAN: NeX GEn,So lock all the doors,28,Bring Me The Horizon
liMOusIne,"Bridge: Oli Sykes & AURORA, AURORA",POST HUMAN: NeX GEn,'Cause I'm insecure,29,Bring Me The Horizon
liMOusIne,"Bridge: Oli Sykes & AURORA, AURORA",POST HUMAN: NeX GEn,Let's get out of here (Out of here),30,Bring Me The Horizon
liMOusIne,Outro: Oli Sykes & AURORA,POST HUMAN: NeX GEn,What the fuck you waiting for? (What? Ah-ah-ah-ah),31,Bring Me The Horizon
liMOusIne,Outro: Oli Sykes & AURORA,POST HUMAN: NeX GEn,Do you like the way your skin crawls? (Ah-ah),32,Bring Me The Horizon
liMOusIne,Outro: Oli Sykes & AURORA,POST HUMAN: NeX GEn,How it makes your body twitch?,33,Bring Me The Horizon
liMOusIne,Outro: Oli Sykes & AURORA,POST HUMAN: NeX GEn,Does it make you sick?,34,Bring Me The Horizon
liMOusIne,Outro: Oli Sykes & AURORA,POST HUMAN: NeX GEn,Does it make you sick?,35,Bring Me The Horizon
liMOusIne,Outro: Oli Sykes & AURORA,POST HUMAN: NeX GEn,Does it make you sick?,36,Bring Me The Horizon
liMOusIne,Outro: Oli Sykes & AURORA,POST HUMAN: NeX GEn,Sick,37,Bring Me The Horizon
Throne,Verse 1,That's The Spirit,Remember the moment you left me alone and,1,Bring Me The Horizon
Throne,Verse 1,That's The Spirit,Broke every promise you ever made,2,Bring Me The Horizon
Throne,Verse 1,That's The Spirit,"I was an ocean, lost in the open",3,Bring Me The Horizon
Throne,Verse 1,That's The Spirit,Nothin' could take the pain away,4,Bring Me The Horizon
Throne,Chorus,That's The Spirit,So you can throw me to the wolves,5,Bring Me The Horizon
Throne,Chorus,That's The Spirit,"Tomorrow I will come back, leader of the whole pack",6,Bring Me The Horizon
Throne,Chorus,That's The Spirit,Beat me black and blue,7,Bring Me The Horizon
Throne,Chorus,That's The Spirit,"Every wound will shape me, every scar will build my throne",8,Bring Me The Horizon
Throne,Verse 2,That's The Spirit,The sticks and the stones that you used to throw have,9,Bring Me The Horizon
Throne,Verse 2,That's The Spirit,"Built me an empire, so don't even try",10,Bring Me The Horizon
Throne,Verse 2,That's The Spirit,"To cry me a river, 'cause I forgive ya",11,Bring Me The Horizon
Throne,Verse 2,That's The Spirit,You are the reason I still fight,12,Bring Me The Horizon
Throne,Chorus,That's The Spirit,So you can throw me to the wolves,13,Bring Me The Horizon
Throne,Chorus,That's The Spirit,"Tomorrow I will come back, leader of the whole pack",14,Bring Me The Horizon
Throne,Chorus,That's The Spirit,Beat me black and blue,15,Bring Me The Horizon
Throne,Chorus,That's The Spirit,"Every wound will shape me, every scar will build my throne",16,Bring Me The Horizon
Throne,Chorus,That's The Spirit,So you can throw me to the wolves,17,Bring Me The Horizon
Throne,Chorus,That's The Spirit,"Tomorrow I will come back, leader of the whole pack",18,Bring Me The Horizon
Throne,Chorus,That's The Spirit,Beat me black and blue,19,Bring Me The Horizon
Throne,Chorus,That's The Spirit,"Every wound will shape me, every scar will build my throne",20,Bring Me The Horizon
Throne,Bridge,That's The Spirit,I'll leave you choking on every word you left unspoken,21,Bring Me The Horizon
Throne,Bridge,That's The Spirit,Rebuild all that you've broken and now you know (Know),22,Bring Me The Horizon
Throne,Bridge,That's The Spirit,I'll leave you choking on every word you left unspoken,23,Bring Me The Horizon
Throne,Bridge,That's The Spirit,Rebuild all that you've broken and now you know,24,Bring Me The Horizon
Throne,Chorus,That's The Spirit,"Every wound will shape me, every scar will build my throne",25,Bring Me The Horizon
Throne,Chorus,That's The Spirit,So you can throw me to the wolves,26,Bring Me The Horizon
Throne,Chorus,That's The Spirit,"Tomorrow I will come back, leader of the whole pack",27,Bring Me The Horizon
Throne,Chorus,That's The Spirit,Beat me black and blue,28,Bring Me The Horizon
Throne,Chorus,That's The Spirit,"Every wound will shape me, every scar will build my throne",29,Bring Me The Horizon
Can You Feel My Heart,Chorus,Sempiternal (Expanded Edition),Can you hear the silence?,1,Bring Me The Horizon
Can You Feel My Heart,Chorus,Sempiternal (Expanded Edition),Can you see the dark?,2,Bring Me The Horizon
Can You Feel My Heart,Chorus,Sempiternal (Expanded Edition),Can you fix the broken?,3,Bring Me The Horizon
Can You Feel My Heart,Chorus,Sempiternal (Expanded Edition),"Can you feel, can you feel my heart?",4,Bring Me The Horizon
Can You Feel My Heart,Post-Chorus,Sempiternal (Expanded Edition),(Can you feel my heart?),5,Bring Me The Horizon
Can You Feel My Heart,Verse,Sempiternal (Expanded Edition),"Can you help the hopeless? Well, I'm begging on my knees",6,Bring Me The Horizon
Can You Feel My Heart,Verse,Sempiternal (Expanded Edition),"Can you save my bastard soul, will you wait for me?",7,Bring Me The Horizon
Can You Feel My Heart,Verse,Sempiternal (Expanded Edition),"I'm sorry, brothers, so sorry, lover",8,Bring Me The Horizon
